,addr,busiCall,busiId,busiNm,chgerId,chgerType,lat,lng,note,parkingFree,powerType,stat,statId,statNm,statUpdDt,useTime,zcode
255,서울특별시 송파구 올림픽로,1661-9408,ME,환경부,41,04,37.514973,127.123837,,Y,급속(500kW동시),5,ME19X403,서울올림픽공원 남2문주차장,20210425114611,24시간 이용가능,11
256,서울특별시 송파구 올림픽로,1661-9408,ME,환경부,42,04,37.514973,127.123837,,Y,급속(500kW동시),2,ME19X403,서울올림픽공원 남2문주차장,20210423213629,24시간 이용가능,11
257,서울특별시 송파구 올림픽로,1661-9408,ME,환경부,43,04,37.514973,127.123837,,Y,급속(500kW동시),5,ME19X403,서울올림픽공원 남2문주차장,20210425114621,24시간 이용가능,11
258,서울특별시 송파구 올림픽로,1661-9408,ME,환경부,44,04,37.514973,127.123837,,Y,급속(500kW동시),5,ME19X403,서울올림픽공원 남2문주차장,20210425114631,24시간 이용가능,11
259,서울특별시 송파구 올림픽로,1661-9408,ME,환경부,45,04,37.514973,127.123837,,Y,급속(500kW동시),9,ME19X403,서울올림픽공원 남2문주차장,20210418144810,24시간 이용가능,11
260,서울특별시 노원구 노원로 ,1661-9408,ME,환경부,41,04,37.646872,127.070993,,Y,급속(500kW동시),2,ME19X417,롯데마트 중계점 야외주차장,20210425095635,10:00 ~ 23:00,11
261,서울특별시 노원구 노원로 ,1661-9408,ME,환경부,42,04,37.646872,127.070993,,Y,급속(500kW동시),5,ME19X417,롯데마트 중계점 야외주차장,20210406124251,10:00 ~ 23:00,11
262,서울특별시 노원구 노원로 ,1661-9408,ME,환경부,43,04,37.646872,127.070993,,Y,급속(500kW동시),2,ME19X417,롯데마트 중계점 야외주차장,20210424182432,10:00 ~ 23:00,11
263,서울특별시 노원구 노원로 ,1661-9408,ME,환경부,44,04,37.646872,127.070993,,Y,급속(500kW동시),2,ME19X417,롯데마트 중계점 야외주차장,20210425005151,10:00 ~ 23:00,11
264,서울특별시 노원구 노원로 ,1661-9408,ME,환경부,45,04,37.646872,127.070993,,Y,급속(500kW동시),2,ME19X417,롯데마트 중계점 야외주차장,20210424222133,10:00 ~ 23:00,11
265,서울특별시 강서구 발산로 40,1661-9408,ME,환경부,21,04,37.551206,126.817967,,Y,급속(200kW동시),2,ME19Y284,서울 농수산식품공사 강서지부,20210425065833,24시간 이용가능,11
266,서울특별시 강서구 발산로 40,1661-9408,ME,환경부,22,04,37.551206,126.817967,,Y,급속(200kW동시),2,ME19Y284,서울 농수산식품공사 강서지부,20210425062518,24시간 이용가능,11
267,서울특별시 송파구 양재대로 932,1661-9408,ME,환경부,21,04,37.494161,127.113843,,N,급속(200kW동시),2,ME19Y601,가락시장,20210424202525,24시간 이용가능,11
268,서울특별시 송파구 양재대로 932,1661-9408,ME,환경부,22,04,37.494161,127.113843,,N,급속(200kW동시),2,ME19Y601,가락시장,20210424155734,24시간 이용가능,11
269,서울특별시 송파구 양재대로 932,1661-9408,ME,환경부,23,04,37.494161,127.113843,,N,급속(200kW동시),2,ME19Y601,가락시장,20210424092110,24시간 이용가능,11
270,서울특별시 송파구 양재대로 932,1661-9408,ME,환경부,24,04,37.494161,127.113843,,N,급속(200kW동시),2,ME19Y601,가락시장,20210415165427,24시간 이용가능,11
271,서울특별시 송파구 양재대로 932,1661-9408,ME,환경부,25,04,37.494161,127.113843,,N,급속(200kW동시),2,ME19Y601,가락시장,20210423122800,24시간 이용가능,11
272,서울특별시 송파구 양재대로 932,1661-9408,ME,환경부,26,04,37.494161,127.113843,,N,급속(200kW동시),2,ME19Y601,가락시장,20210424064851,24시간 이용가능,11
273,서울특별시 영등포구 선유로17길 24,1522-2640,CU,씨어스,01,02,37.521086,126.886980,,Y,,2,CU020001,신일아르디세,20210405170231,24시간 이용가능,11
274,서울특별시 양천구 목동서로 367,1522-2640,CU,(주)씨어스,01,02,37.516651326,126.86331391,,N,,2,CU201001,양천문화회관,20210424153513,24시간 이용가능,11
275,서울특별시 양천구 목동서로 367,1522-2640,CU,(주)씨어스,02,02,37.516651326,126.86331391,,N,,2,CU201001,양천문화회관,20210424080255,24시간 이용가능,11
276,서울특별시 양천구 목동서로 367,1522-2640,CU,(주)씨어스,03,02,37.516651326,126.86331391,,N,,2,CU201001,양천문화회관,20210407132203,24시간 이용가능,11
277,서울특별시 양천구 목동서로 367,1522-2640,CU,(주)씨어스,04,02,37.516651326,126.86331391,,N,,2,CU201001,양천문화회관,20210416104111,24시간 이용가능,11
278,서울특별시 양천구 목동서로 367,1522-2640,CU,(주)씨어스,05,02,37.516651326,126.86331391,,N,,2,CU201001,양천문화회관,20210407131743,24시간 이용가능,11
279,서울특별시 양천구 목동서로 367,1522-2640,CU,(주)씨어스,06,02,37.516651326,126.86331391,,N,,2,CU201001,양천문화회관,20210424192938,24시간 이용가능,11
280,서울특별시 양천구 목동서로 367,1522-2640,CU,(주)씨어스,07,02,37.516651326,126.86331391,,N,,2,CU201001,양천문화회관,20210406111308,24시간 이용가능,11
281,서울특별시 양천구 목동서로 367,1522-2640,CU,(주)씨어스,08,02,37.516651326,126.86331391,,N,,2,CU201001,양천문화회관,20210421144344,24시간 이용가능,11
282,서울특별시 양천구 목동서로 367,1522-2640,CU,(주)씨어스,09,02,37.516651326,126.86331391,,N,,2,CU201001,양천문화회관,20210424163427,24시간 이용가능,11
283,서울특별시 양천구 목동서로 367,1522-2640,CU,(주)씨어스,10,02,37.516651326,126.86331391,,N,,2,CU201001,양천문화회관,20210424143601,24시간 이용가능,11
284,서울특별시 양천구 목동서로 367,1522-2640,CU,(주)씨어스,11,02,37.516651326,126.86331391,,N,,2,CU201001,양천문화회관,20210407131532,24시간 이용가능,11
285,서울특별시 양천구 목동서로 367,1522-2640,CU,(주)씨어스,12,02,37.516651326,126.86331391,,N,,2,CU201001,양천문화회관,20210407131536,24시간 이용가능,11
286,서울특별시 양천구 목동서로 367,1522-2640,CU,(주)씨어스,13,02,37.516651326,126.86331391,,N,,2,CU201001,양천문화회관,20210425101712,24시간 이용가능,11
287,서울특별시 양천구 목동서로 367,1522-2640,CU,(주)씨어스,14,02,37.516651326,126.86331391,,N,,9,CU201001,양천문화회관,20210425104810,24시간 이용가능,11
288,서울특별시 양천구 목동서로 367,1522-2640,CU,(주)씨어스,15,02,37.516651326,126.86331391,,N,,2,CU201001,양천문화회관,20210407132650,24시간 이용가능,11
289,서울특별시 양천구 목동서로 367,1522-2640,CU,(주)씨어스,16,02,37.516651326,126.86331391,,N,,2,CU201001,양천문화회관,20210407132654,24시간 이용가능,11
290,서울특별시 양천구 목동서로 367,1522-2640,CU,(주)씨어스,17,02,37.516651326,126.86331391,,N,,2,CU201001,양천문화회관,20210425103253,24시간 이용가능,11
291,서울특별시 양천구 목동서로 367,1522-2640,CU,(주)씨어스,18,02,37.516651326,126.86331391,,N,,9,CU201001,양천문화회관,20210425120310,24시간 이용가능,11
292,서울특별시 양천구 목동서로 367,1522-2640,CU,(주)씨어스,19,02,37.516651326,126.86331391,,N,,2,CU201001,양천문화회관,20210407130444,24시간 이용가능,11
293,서울특별시 양천구 목동서로 367,1522-2640,CU,(주)씨어스,20,02,37.516651326,126.86331391,,N,,2,CU201001,양천문화회관,20210421142839,24시간 이용가능,11
294,서울특별시 양천구 목동서로 301-21,1522-2640,CU,(주)씨어스,01,02,37.5190054,126.8685376,,Y,,2,CU201002,양천공원,20210425065334,24시간 이용가능,11
295,서울특별시 양천구 목동서로 301-21,1522-2640,CU,(주)씨어스,02,02,37.5190054,126.8685376,,Y,,3,CU201002,양천공원,20210425113533,24시간 이용가능,11
296,서울특별시 양천구 목동서로 301-21,1522-2640,CU,(주)씨어스,03,02,37.5190054,126.8685376,,Y,,2,CU201002,양천공원,20210407145922,24시간 이용가능,11
297,서울특별시 양천구 목동서로 301-21,1522-2640,CU,(주)씨어스,04,02,37.5190054,126.8685376,,Y,,2,CU201002,양천공원,20210407145926,24시간 이용가능,11
298,서울특별시 양천구 목동서로 301-21,1522-2640,CU,(주)씨어스,05,02,37.5190054,126.8685376,,Y,,2,CU201002,양천공원,20210425112011,24시간 이용가능,11
299,서울특별시 양천구 목동서로 301-21,1522-2640,CU,(주)씨어스,06,02,37.5190054,126.8685376,,Y,,2,CU201002,양천공원,20210423163046,24시간 이용가능,11
300,서울특별시 양천구 목동서로 301-21,1522-2640,CU,(주)씨어스,07,02,37.5190054,126.8685376,,Y,,2,CU201002,양천공원,20210407144043,24시간 이용가능,11
301,서울특별시 양천구 목동서로 301-21,1522-2640,CU,(주)씨어스,08,02,37.5190054,126.8685376,,Y,,2,CU201002,양천공원,20210407144048,24시간 이용가능,11
302,서울특별시 양천구 목동서로 301-21,1522-2640,CU,(주)씨어스,09,02,37.5190054,126.8685376,,Y,,2,CU201002,양천공원,20210425122640,24시간 이용가능,11
303,서울특별시 양천구 목동서로 301-21,1522-2640,CU,(주)씨어스,10,02,37.5190054,126.8685376,,Y,,2,CU201002,양천공원,20210422054013,24시간 이용가능,11
304,서울특별시 양천구 목동서로 301-21,1522-2640,CU,(주)씨어스,11,02,37.5190054,126.8685376,,Y,,2,CU201002,양천공원,20210407144437,24시간 이용가능,11
305,서울특별시 양천구 목동서로 301-21,1522-2640,CU,(주)씨어스,12,02,37.5190054,126.8685376,,Y,,2,CU201002,양천공원,20210407144441,24시간 이용가능,11
306,서울특별시 양천구 목동서로 301-21,1522-2640,CU,(주)씨어스,13,02,37.5190054,126.8685376,,Y,,2,CU201002,양천공원,20210424214456,24시간 이용가능,11
307,서울특별시 양천구 목동서로 301-21,1522-2640,CU,(주)씨어스,14,02,37.5190054,126.8685376,,Y,,2,CU201002,양천공원,20210424181837,24시간 이용가능,11
308,서울특별시 양천구 목동서로 301-21,1522-2640,CU,(주)씨어스,15,02,37.5190054,126.8685376,,Y,,2,CU201002,양천공원,20210407144820,24시간 이용가능,11
309,서울특별시 양천구 목동서로 301-21,1522-2640,CU,(주)씨어스,16,02,37.5190054,126.8685376,,Y,,2,CU201002,양천공원,20210407144823,24시간 이용가능,11
310,서울특별시 양천구 목동서로 301-21,1522-2640,CU,(주)씨어스,17,02,37.5190054,126.8685376,,Y,,3,CU201002,양천공원,20210425023142,24시간 이용가능,11
311,서울특별시 양천구 목동서로 301-21,1522-2640,CU,(주)씨어스,18,02,37.5190054,126.8685376,,Y,,2,CU201002,양천공원,20210423160943,24시간 이용가능,11
312,서울특별시 양천구 목동서로 301-21,1522-2640,CU,(주)씨어스,19,02,37.5190054,126.8685376,,Y,,2,CU201002,양천공원,20210407145422,24시간 이용가능,11
313,서울특별시 양천구 목동서로 301-21,1522-2640,CU,(주)씨어스,20,02,37.5190054,126.8685376,,Y,,2,CU201002,양천공원,20210407145426,24시간 이용가능,11
314,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,01,02,37.527233813,126.87245878,,N,,2,CU201003,목운중학교,20210422132322,24시간 이용가능,11
315,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,02,02,37.527233813,126.87245878,,N,,2,CU201003,목운중학교,20210423202609,24시간 이용가능,11
316,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,03,02,37.527233813,126.87245878,,N,,2,CU201003,목운중학교,20210420151509,24시간 이용가능,11
317,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,04,02,37.527233813,126.87245878,,N,,2,CU201003,목운중학교,20210420151521,24시간 이용가능,11
318,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,05,02,37.527233813,126.87245878,,N,,2,CU201003,목운중학교,20210422134643,24시간 이용가능,11
319,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,06,02,37.527233813,126.87245878,,N,,2,CU201003,목운중학교,20210422134741,24시간 이용가능,11
320,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,07,02,37.527233813,126.87245878,,N,,2,CU201003,목운중학교,20210422133548,24시간 이용가능,11
321,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,08,02,37.527233813,126.87245878,,N,,2,CU201003,목운중학교,20210422133725,24시간 이용가능,11
322,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,09,02,37.527233813,126.87245878,,N,,2,CU201003,목운중학교,20210422140548,24시간 이용가능,11
323,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,10,02,37.527233813,126.87245878,,N,,2,CU201003,목운중학교,20210422140549,24시간 이용가능,11
324,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,11,02,37.527233813,126.87245878,,N,,2,CU201003,목운중학교,20210423010800,24시간 이용가능,11
325,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,12,02,37.527233813,126.87245878,,N,,2,CU201003,목운중학교,20210422184255,24시간 이용가능,11
326,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,13,02,37.527233813,126.87245878,,N,,9,CU201003,목운중학교,20210424003310,24시간 이용가능,11
327,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,14,02,37.527233813,126.87245878,,N,,9,CU201003,목운중학교,20210424003310,24시간 이용가능,11
328,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,15,02,37.527233813,126.87245878,,N,,2,CU201003,목운중학교,20210422143406,24시간 이용가능,11
329,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,16,02,37.527233813,126.87245878,,N,,2,CU201003,목운중학교,20210422143406,24시간 이용가능,11
330,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,17,02,37.527233813,126.87245878,,N,,2,CU201003,목운중학교,20210422150412,24시간 이용가능,11
331,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,18,02,37.527233813,126.87245878,,N,,2,CU201003,목운중학교,20210422150412,24시간 이용가능,11
332,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,19,02,37.527233813,126.87245878,,N,,2,CU201003,목운중학교,20210422145648,24시간 이용가능,11
333,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,20,02,37.527233813,126.87245878,,N,,2,CU201003,목운중학교,20210422145648,24시간 이용가능,11
334,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,21,02,37.527233813,126.87245878,,N,,3,CU201003,목운중학교,20210425094331,24시간 이용가능,11
335,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,22,02,37.527233813,126.87245878,,N,,2,CU201003,목운중학교,20210422151634,24시간 이용가능,11
336,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,23,02,37.527233813,126.87245878,,N,,2,CU201003,목운중학교,20210422151634,24시간 이용가능,11
337,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,24,02,37.527233813,126.87245878,,N,,9,CU201003,목운중학교,,24시간 이용가능,11
338,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,25,02,37.527233813,126.87245878,,N,,2,CU201003,목운중학교,20210424110627,24시간 이용가능,11
339,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,26,02,37.527233813,126.87245878,,N,,2,CU201003,목운중학교,20210422154806,24시간 이용가능,11
340,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,27,02,37.527233813,126.87245878,,N,,2,CU201003,목운중학교,20210422153438,24시간 이용가능,11
341,서울특별시 양천구 목동동로 235,1522-2640,CU,(주)씨어스,28,02,37.527233813,126.87245878,,N,,2,CU201003,목운중학교,20210422153424,24시간 이용가능,11
342,서울특별시 양천구 목동로25길 26,1522-2640,CU,(주)씨어스,01,02,37.528329151,126.86124227,,Y,,2,CU201004,목동로데오,20210418231107,24시간 이용가능,11
343,서울특별시 양천구 목동로25길 26,1522-2640,CU,(주)씨어스,02,02,37.528329151,126.86124227,,Y,,2,CU201004,목동로데오,20210419111045,24시간 이용가능,11
344,서울특별시 양천구 목동로25길 26,1522-2640,CU,(주)씨어스,03,02,37.528329151,126.86124227,,Y,,2,CU201004,목동로데오,20210407162803,24시간 이용가능,11
345,서울특별시 양천구 목동로25길 26,1522-2640,CU,(주)씨어스,04,02,37.528329151,126.86124227,,Y,,2,CU201004,목동로데오,20210411230258,24시간 이용가능,11
346,서울특별시 양천구 목동로25길 26,1522-2640,CU,(주)씨어스,05,02,37.528329151,126.86124227,,Y,,2,CU201004,목동로데오,20210410124358,24시간 이용가능,11
347,서울특별시 양천구 목동로25길 26,1522-2640,CU,(주)씨어스,06,02,37.528329151,126.86124227,,Y,,2,CU201004,목동로데오,20210419092424,24시간 이용가능,11
348,서울특별시 양천구 목동로25길 26,1522-2640,CU,(주)씨어스,07,02,37.528329151,126.86124227,,Y,,2,CU201004,목동로데오,20210407163158,24시간 이용가능,11
349,서울특별시 양천구 목동로25길 26,1522-2640,CU,(주)씨어스,08,02,37.528329151,126.86124227,,Y,,2,CU201004,목동로데오,20210407163200,24시간 이용가능,11
350,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,01,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210424130233,24시간 이용가능,11
351,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,02,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210425112001,24시간 이용가능,11
352,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,03,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210420180851,24시간 이용가능,11
353,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,04,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210407153704,24시간 이용가능,11
354,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,05,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210425103703,24시간 이용가능,11
355,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,06,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210424180551,24시간 이용가능,11
356,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,07,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210424170253,24시간 이용가능,11
357,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,08,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210407154127,24시간 이용가능,11
358,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,09,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210424110802,24시간 이용가능,11
359,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,10,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210424191649,24시간 이용가능,11
360,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,11,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210407154351,24시간 이용가능,11
361,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,12,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210407154354,24시간 이용가능,11
362,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,13,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210407160432,24시간 이용가능,11
363,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,14,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210425110420,24시간 이용가능,11
364,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,15,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210413162100,24시간 이용가능,11
365,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,16,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210413160422,24시간 이용가능,11
366,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,17,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210423151600,24시간 이용가능,11
367,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,18,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210424163023,24시간 이용가능,11
368,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,19,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210407154827,24시간 이용가능,11
369,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,20,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210407154831,24시간 이용가능,11
370,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,21,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210420202559,24시간 이용가능,11
371,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,22,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210424220956,24시간 이용가능,11
372,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,23,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210416104140,24시간 이용가능,11
373,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,24,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210421230407,24시간 이용가능,11
374,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,25,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210422055210,24시간 이용가능,11
375,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,26,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210415221911,24시간 이용가능,11
376,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,27,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210424190352,24시간 이용가능,11
377,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,28,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210411215351,24시간 이용가능,11
378,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,29,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210420123347,24시간 이용가능,11
379,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,30,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210425111507,24시간 이용가능,11
380,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,31,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210407160058,24시간 이용가능,11
381,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,32,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210407160100,24시간 이용가능,11
382,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,33,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210424093305,24시간 이용가능,11
383,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,34,02,37.533890381,126.87613652,,N,,9,CU201005,양천파리공원,20210425112810,24시간 이용가능,11
384,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,35,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210407160311,24시간 이용가능,11
385,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,36,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210407160313,24시간 이용가능,11
386,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,37,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210421103040,24시간 이용가능,11
387,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,38,02,37.533890381,126.87613652,,N,,3,CU201005,양천파리공원,20210423234245,24시간 이용가능,11
388,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,39,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210407160819,24시간 이용가능,11
389,서울특별시 양천구 목동동로 363,1522-2640,CU,(주)씨어스,40,02,37.533890381,126.87613652,,N,,2,CU201005,양천파리공원,20210407160822,24시간 이용가능,11
390,서울특별시 양천구 월정로 101,1522-2640,CU,(주)씨어스,01,02,37.528463739,126.83900085,,N,,2,CU201006,샤르망오피스텔,20210425063224,24시간 이용가능,11
391,서울특별시 양천구 월정로 101,1522-2640,CU,(주)씨어스,02,02,37.528463739,126.83900085,,N,,2,CU201006,샤르망오피스텔,20210420121644,24시간 이용가능,11
392,서울특별시 양천구 월정로 101,1522-2640,CU,(주)씨어스,03,02,37.528463739,126.83900085,,N,,2,CU201006,샤르망오피스텔,20210407172138,24시간 이용가능,11
393,서울특별시 양천구 월정로 101,1522-2640,CU,(주)씨어스,04,02,37.528463739,126.83900085,,N,,2,CU201006,샤르망오피스텔,20210407172140,24시간 이용가능,11
394,서울특별시 양천구 월정로 101,1522-2640,CU,(주)씨어스,05,02,37.528463739,126.83900085,,N,,2,CU201006,샤르망오피스텔,20210407170720,24시간 이용가능,11
395,서울특별시 양천구 월정로 101,1522-2640,CU,(주)씨어스,06,02,37.528463739,126.83900085,,N,,2,CU201006,샤르망오피스텔,20210423215520,24시간 이용가능,11
396,서울특별시 양천구 월정로 101,1522-2640,CU,(주)씨어스,07,02,37.528463739,126.83900085,,N,,2,CU201006,샤르망오피스텔,20210407170814,24시간 이용가능,11
397,서울특별시 양천구 월정로 101,1522-2640,CU,(주)씨어스,08,02,37.528463739,126.83900085,,N,,2,CU201006,샤르망오피스텔,20210407170818,24시간 이용가능,11
398,서울특별시 양천구 월정로 101,1522-2640,CU,(주)씨어스,09,02,37.528463739,126.83900085,,N,,9,CU201006,샤르망오피스텔,20210425121310,24시간 이용가능,11
399,서울특별시 양천구 월정로 101,1522-2640,CU,(주)씨어스,10,02,37.528463739,126.83900085,,N,,2,CU201006,샤르망오피스텔,20210413122635,24시간 이용가능,11
400,서울특별시 양천구 월정로 101,1522-2640,CU,(주)씨어스,11,02,37.528463739,126.83900085,,N,,2,CU201006,샤르망오피스텔,20210407171410,24시간 이용가능,11
401,서울특별시 양천구 월정로 101,1522-2640,CU,(주)씨어스,12,02,37.528463739,126.83900085,,N,,2,CU201006,샤르망오피스텔,20210407171412,24시간 이용가능,11
402,서울특별시 양천구 월정로 101,1522-2640,CU,(주)씨어스,13,02,37.528463739,126.83900085,,N,,2,CU201006,샤르망오피스텔,20210412212857,24시간 이용가능,11
403,서울특별시 양천구 월정로 101,1522-2640,CU,(주)씨어스,14,02,37.528463739,126.83900085,,N,,2,CU201006,샤르망오피스텔,20210418234712,24시간 이용가능,11
404,서울특별시 양천구 월정로 101,1522-2640,CU,(주)씨어스,15,02,37.528463739,126.83900085,,N,,2,CU201006,샤르망오피스텔,20210407171744,24시간 이용가능,11
405,서울특별시 양천구 월정로 101,1522-2640,CU,(주)씨어스,16,02,37.528463739,126.83900085,,N,,2,CU201006,샤르망오피스텔,20210407171748,24시간 이용가능,11
406,서울특별시 양천구 곰달래로11길 56,1522-2640,CU,(주)씨어스,01,02,37.534622664,126.83448754,,N,,2,CU201007,신월 스위트드림,20210425032315,09:00~18:00,11
407,서울특별시 양천구 곰달래로11길 56,1522-2640,CU,(주)씨어스,02,02,37.534622664,126.83448754,,N,,2,CU201007,신월 스위트드림,20210421155009,09:00~18:00,11
408,서울특별시 양천구 곰달래로11길 56,1522-2640,CU,(주)씨어스,03,02,37.534622664,126.83448754,,N,,2,CU201007,신월 스위트드림,20210407174032,09:00~18:00,11
409,서울특별시 양천구 곰달래로11길 56,1522-2640,CU,(주)씨어스,04,02,37.534622664,126.83448754,,N,,2,CU201007,신월 스위트드림,20210407174035,09:00~18:00,11
410,서울특별시 양천구 곰달래로11길 56,1522-2640,CU,(주)씨어스,05,02,37.534622664,126.83448754,,N,,2,CU201007,신월 스위트드림,20210422173317,09:00~18:00,11
411,서울특별시 양천구 곰달래로11길 56,1522-2640,CU,(주)씨어스,06,02,37.534622664,126.83448754,,N,,2,CU201007,신월 스위트드림,20210421195023,09:00~18:00,11
